source_url,publish_date,news_paper_name,title,first_paragraph
https://www.theguardian.com/australia-news/2026/jul/27/nsw-police-deputy-commissioner-says-letting-jewish-security-group-carry-guns-could-be-seen-as-favouritism-ntwnfb,Mon 27 Jul 2026 08.59 BST,The Guardian,NSW police deputy commissioner says letting Jewish security group carry guns could be seen as ‘favouritism’,The deputy commissioner of New South Wales police has pushed back at calls for the private security sector to be armed at Jewish events.
https://www.theguardian.com/australia-news/live/2026/jul/27/ausalert-emergency-warning-test-antisemitism-royal-commission-nsw-icac-inquiry-politics-anthony-albanese-labor-angus-taylor-coalition-victoria-jacinta-allan-ntwnfb,Mon 27 Jul 2026 08.53 BST,The Guardian,Not available,The comedian and radio presenter who hosted Anthony Albanese’s ‘shag marry date’ interview has spoken out – in a way – saying the moment was “taken out of context”.
https://www.theguardian.com/politics/2026/jul/27/german-officials-tighter-extremism-laws-berlin-pride-attack,Mon 27 Jul 2026 13.58 BST,The Guardian,German officials call for tighter extremism laws after Berlin Pride attack,"German officials have called for a tightening of laws for known extremists after a deadly attack in Berlin on one of Europe’s biggest Pride parades , as the far right seeks to mobilise outraged voters before three key state elections."
https://www.theguardian.com/business/2026/jul/27/astrazeneca-boss-urges-western-drugmakers-to-move-at-chinese-speed,Mon 27 Jul 2026 13.09 BST,The Guardian,AstraZeneca boss urges western drugmakers to move at ‘Chinese speed’,"AstraZeneca must operate at “Chinese speed” to ensure it does not suffer the fate of the western automotive industry by losing out to more innovative rivals, the drug company’s boss has said."
https://www.theguardian.com/world/2026/jul/27/off-duty-police-officer-detains-man-attacked-women-knives-paris,Mon 27 Jul 2026 12.57 BST,The Guardian,Off-duty police officer detains man who attacked three women with knives in Paris,A French off-duty police officer has detained a man after he attacked and wounded three women with two kitchen knives in Paris on Monday.
https://www.theguardian.com/environment/2026/jul/27/weather-tracker-europe-wildfires-difficult-stop-france-spain,Mon 27 Jul 2026 08.21 BST,The Guardian,Weather tracker: Why Europe’s wildfires are proving so fierce and difficult to stop,"A combination of an unusually wet winter, very low rainfall since spring and repeated record-breaking summer heatwaves is likely to explain why wildfires have ignited, spread and resisted control so readily across France and Spain in recent days ."
https://www.theguardian.com/world/2026/jul/26/firefighters-in-france-battle-to-prevent-huge-blaze-from-approaching-bordeaux,Mon 27 Jul 2026 04.58 BST,The Guardian,Pedro Sánchez says Spain is suffering effects of climate crisis as firefighters battle wildfires in France,"Authorities in France battled to contain a huge wildfire near Bordeaux as the forecast of another heatwave threatened to deepen the crisis and the Spanish prime minister, Pedro Sánchez, warned Spain and the Iberian peninsula were suffering the effects of the climate emergency."
https://www.theguardian.com/uk-news/2026/jul/27/home-office-blocking-evacuation-women-children-gaza-refugee-family-reunion,Mon 27 Jul 2026 12.32 BST,The Guardian,Home Office blocking evacuation of dozens of women and children from Gaza,"The Home Office is blocking the evacuation of dozens of women and children from Gaza, despite the Foreign Office saying it is ready to get people out of the war-torn region."
https://www.theguardian.com/world/2026/jul/26/us-pauses-trump-netanyahu-attacks-on-iran-talks-hormuz,Mon 27 Jul 2026 07.33 BST,The Guardian,US pauses Iran attacks after Trump advised to halt bombing,"The US has paused strikes on Iran for a third night as top military officials advised Donald Trump to halt his bombing campaign, and diplomatic negotiations have continued to avoid a return to all-out war."
https://www.theguardian.com/us-news/2026/jul/26/netanyahu-mamdani-icc-arrest-gaza-war-united-nations,Sun 26 Jul 2026 21.43 BST,The Guardian,Netanyahu accuses Mamdani of ‘fomenting hate’ in calls for PM’s arrest,"Benjamin Netanyahu said on Sunday that Zohran Mamdani , the New York City mayor, was “fomenting hate” by calling the Israeli prime minister a war criminal who should be arrested over Israel ’s war in Gaza if he visits the city for the United Nations general assembly."
https://www.theguardian.com/world/2026/jul/25/houthis-vow-retaliate-saudi-strikes-yemen-iran-war,Sat 25 Jul 2026 13.28 BST,The Guardian,Iran-backed Houthis claim missile attack on Saudi Arabia as regional tensions escalate,"Yemen’s Iran-backed Houthi rebels claimed a missile attack on the southern Saudi city of Jizan on Saturday, after vowing retaliation against the kingdom for attacks this week."
https://www.theguardian.com/culture/2026/jul/25/treasure-as-trinkets-zendayas-earrings-renew-debate-on-ownership-of-ancient-artefacts,Sat 25 Jul 2026 12.00 BST,The Guardian,Not available,"The Odyssey has stormed cinemas, but while its take on the Homeric epic has created ripples among western classicists, it is an actor’s earrings that have made waves further afield."
https://www.theguardian.com/world/2026/jul/27/monday-briefing-how-the-cockroach-protests-have-exposed-the-cracks-in-indias-government,Mon 27 Jul 2026 06.47 BST,The Guardian,Monday briefing: ​How the Cockroach ​protests ​have expose​d the ​cracks in ​India’s government,"Good morning. As flames engulfed parts of France and Spain this weekend, in India, the prime minister, Narendra Modi, was trying to put out a very different kind of fire. Thousands of people arrived in Delhi on Saturday to demand the resignation of his education minister, Dharmendra Pradhan. When he stepped down in the early afternoon, the protests turned into a triumphant block party."
https://www.theguardian.com/world/2026/jul/26/india-cockroach-protest-victory-signals-trouble-ahead-for-narendra-modi,Sun 26 Jul 2026 17.42 BST,The Guardian,India’s Cockroach Janta party protest victory signals trouble ahead for Modi,"Even the night before Narendra Modi accepted the resignation of his education minister, India’s prime minister appeared confident that the largest mass uprising to take place in his 12 years in power would do little to rattle his government."
https://www.theguardian.com/world/2026/jul/25/dharmendra-pradhan-india-education-minister-resigns-cockroach-movement,Sat 25 Jul 2026 14.54 BST,The Guardian,India’s education minister resigns in victory for Cockroach youth movement protests,"India’s education minister, Dharmendra Pradhan, has resigned after a week of mass demonstrations, handing a major victory to a new youth movement that has posed an unprecedented challenge to Narendra Modi’s government."
https://www.theguardian.com/world/2026/jul/25/india-celebrities-fiercely-criticised-silence-cockroach-cjp-protests,Sat 25 Jul 2026 14.00 BST,The Guardian,Indian celebrities fiercely criticised for silence on Cockroach protests,Bollywood stars and other Indian celebrities have faced fierce criticism for staying silent in the face of some of the biggest protests India has seen in years.
https://www.theguardian.com/global-development/2026/jul/25/family-of-missing-rohingya-footballer-fear-he-is-among-500-believed-dead-in-myanmar-shipwrecks,Sat 25 Jul 2026 10.00 BST,The Guardian,Family of missing Rohingya footballer fear he is among 500 believed dead in Myanmar shipwrecks,"The fear was audible as he spoke, recording a message to his family, asking for their prayers. After pressing send, 24-year-old Siraz Ullah boarded a boat he hoped could deliver him from the violence and persecution surrounding him at home in Myanmar ."
https://www.theguardian.com/business/live/2026/jul/27/oil-falls-us-iran-pause-fire-astrazeneca-profit-latest-economy-news,Mon 27 Jul 2026 14.33 BST,The Guardian,Not available,"The oil price has dipped below $90 a barrel, as investors weighed the pause in fire between the US and Iran."
https://www.theguardian.com/politics/live/2026/jul/27/andy-burnham-social-care-politics-live-latest-news-defence-nhs-reform-uk-tories-updates,Mon 27 Jul 2026 14.08 BST,The Guardian,Not available,"Labour has regained its lead over Reform UK in More in Common polling, Luke Tryl, its director, says."
https://www.theguardian.com/technology/2026/jul/27/startup-hacked-by-rogue-openai-agent-hugging-face-artificial-intelligence,Mon 27 Jul 2026 13.15 BST,The Guardian,Boss of startup hacked by rogue OpenAI agent urges ‘radical transparency’ in investigation,The boss of the startup hacked by an OpenAI agent has called for the investigation into the incident to show “radical transparency”.
https://www.theguardian.com/science/2026/jul/27/jodrell-bank-observatory-facing-closure-uk,Mon 27 Jul 2026 13.10 BST,The Guardian,Jodrell Bank Observatory facing closure after major funder cuts support,"Jodrell Bank Observatory, which runs a world-leading network of radio telescopes, is facing closure after its major funder cut support for the facility."
https://www.theguardian.com/business/2026/jul/27/dcc-energy-private-equity-takeover-ftse-100-kkr-energy-capital-partners,Mon 27 Jul 2026 12.25 BST,The Guardian,"DCC, one of FTSE 100’s biggest energy firms, agrees £5.75bn takeover","One of the biggest energy businesses listed on the London Stock Exchange has agreed a controversial £5.7bn takeover by private equity, adding to the growing exodus of companies from the UK market."
https://www.theguardian.com/us-news/live/2026/jul/27/us-senate-spy-jay-clayton-donald-trump-iran-war-saudi-oman-hormuz-pentagon-seattle-latest-news-updates,Mon 27 Jul 2026 14.35 BST,The Guardian,Not available,Hello and welcome to the US politics live blog.
https://www.theguardian.com/us-news/2026/jul/27/montana-man-hikes-10-miles-fall-trekking-pole,Mon 27 Jul 2026 14.10 BST,The Guardian,Montana man hikes 10 miles to safety after falling on trekking pole,A Montana man walked 10 miles to safety with a trekking pole speared through his torso after a fall during a hiking expedition on the state’s highest mountain.
https://www.theguardian.com/world/2026/jul/27/bite-of-seattle-shooting-center-food-festival,Mon 27 Jul 2026 13.46 BST,The Guardian,Three people killed and one suspect at large in Bite of Seattle food festival shooting,"Three people were killed and four others – including a toddler – were wounded in a shooting on Sunday evening during a food festival at an events complex near the Space Needle in Seattle , a city fire department spokesperson said."
https://www.theguardian.com/us-news/2026/jul/27/chicago-scream-club-screaming,Mon 27 Jul 2026 13.00 BST,The Guardian,Screamers welcome: Chicago scream club lets people ‘give in and let go’,"People strolling along North Avenue Beach, a sandy strip on Lake Michigan, in the Lincoln Park neighborhood of Chicago , are apt to see something unusual on Sunday evenings."
https://www.theguardian.com/us-news/2026/jul/27/pfas-datacenter-cooling-epa,Not available,The Guardian,US environmental groups urge EPA to reject new Pfas to cool datacenters,"A coalition of 17 environmental groups is demanding the Environmental Protection Agency reject a new Pfas that chemical giant Chemours is attempting to fast track for approval for use in cooling datacenters, and would almost certainly pollute regions around the facilities."
https://www.theguardian.com/environment/2026/jul/27/burnham-climate-pledge-greater-manchester-mayor-ban-new-north-sea-oil-drilling,Mon 27 Jul 2026 12.01 BST,The Guardian,PM urged to uphold climate pledges made as mayor and ban new North Sea oil drilling,Leading climate scientists who created Greater Manchester’s carbon neutral by 2038 commitment are urging Andy Burnham to unequivocally reject new drilling in the North Sea.
https://www.theguardian.com/uk-news/2026/jul/27/two-die-pulled-sea-cornish-beach-fistral-newquay,Mon 27 Jul 2026 11.50 BST,The Guardian,Two die after being pulled from sea at Cornish beach,Two people have died after being pulled from the sea at a popular surfing beach in the Cornish resort of Newquay.
https://www.theguardian.com/society/2026/jul/27/andy-burnham-vows-to-use-his-political-capital-to-fix-social-care-system,Mon 27 Jul 2026 07.50 BST,The Guardian,Andy Burnham vows to use his ‘political capital’ to fix social care system,"Andy Burnham has promised to use “whatever political capital I have” to finally fix the crumbling social care system in England, saying that without rapid action the NHS could effectively collapse."
https://www.theguardian.com/politics/2026/jul/27/reform-uk-levy-overseas-staff-nhs-social-care-schools-universities,Not available,The Guardian,Reform UK levy on employing overseas staff ‘would harm NHS and social care’,"Reform UK’s plan to make employers pay an annual levy for overseas staff would harm the NHS and social care, cause a shortage of schoolteachers, and could push some universities into bankruptcy, experts have warned."
https://www.theguardian.com/environment/2026/jul/27/heathrow-expansion-would-take-jobs-from-other-uk-regions-third-runway,Mon 27 Jul 2026 05.00 BST,The Guardian,"Heathrow expansion would take thousands of jobs from other UK regions, report finds","Expanding Heathrow airport will take thousands of jobs from other regions of the UK, including almost 10,000 from the West Midlands alone, according to an analysis of the government’s own forecasts."
https://www.theguardian.com/uk-news/2026/jul/27/raf-chinook-crash-victims-families-ask-andy-burnham-fresh-review,Mon 27 Jul 2026 00.01 BST,The Guardian,RAF Chinook crash victims’ families ask Andy Burnham for review of disaster,The families of those killed in an RAF Chinook crash in 1994 have urged Andy Burnham to end Britain’s “cover-up culture” and order an independent review into the disaster .
https://www.theguardian.com/business/2026/jul/27/rising-oil-prices-could-force-up-uk-interest-rates-say-economists,Mon 27 Jul 2026 00.01 BST,The Guardian,"Rising oil prices could force up UK interest rates, say economists","The Bank of England could be forced to tear up its economic forecasts and raise interest rates later this year if oil prices return to above $100 a barrel, according to City economists."
https://www.theguardian.com/education/2026/jul/27/what-parents-teachers-can-do-cool-uk-overheating-schools,Mon 27 Jul 2026 14.00 BST,The Guardian,"White paint, trees or air con? What parents and teachers can do to cool UK’s overheating schools","This summer, repeated heatwaves drove classroom temperatures to unbearable levels, leaving pupils and teachers scrambling to cope and forcing thousands of schools to close. School WhatsApp groups have lit up as parents, teachers and governors try to work out what can be done."
https://www.theguardian.com/politics/2026/jul/26/burnham-oxbridge-cabinet-social-mobility-class,Sun 26 Jul 2026 12.00 BST,The Guardian,Is Burnham’s Oxbridge-heavy cabinet a sign of social mobility or lack of progress on class?,"Like 20 British prime ministers before him, Andy Burnham’s new cabinet minister for AI, Kanishka Narayan, went to Eton. After graduating from the country’s most elite private school, Narayan attended Balliol College, Oxford, where he studied – what else? – PPE (politics, philosophy and economics), like David Cameron, Rishi Sunak, Ed Miliband and a host of other senior politicians . An MBA at Stanford and a career in the City followed."
https://www.theguardian.com/science/2026/jul/25/weight-loss-drug-side-effects-evidence-nausea-ozempic-face,Not available,The Guardian,‘Ozempic face’ and hair loss: what evidence is there for weight-loss drug side-effects?,"Weight loss jabs such as Wegovy and Mounjaro have boomed in popularity, and so have reports of myriad side-effects. This week researchers have suggested GLP-1 medications could be associated with hair loss."
https://www.theguardian.com/politics/2026/jul/24/demographic-makeup-of-andy-burnham-cabinet-charts,Fri 24 Jul 2026 12.21 BST,The Guardian,"Race, school, gender: the makeup of Andy Burnham’s cabinet – in charts","Andy Burnham has appointed the first cabinet of his premiership. Much has been made of how key allies of his predecessor, Keir Starmer, have been demoted or sacked, but what is the demographic makeup of the new team of senior ministers, and how does it differ from other governments?"
https://www.theguardian.com/news/audio/2026/jul/27/how-palantir-got-into-the-nhs-podcast,Not available,The Guardian,How Palantir got into the NHS - podcast,How did Palantir – sometimes described as ‘the world’s scariest company’ – start working with the NHS?
https://www.theguardian.com/politics/audio/2026/jul/23/andy-burnham-rips-up-keir-starmer-playbook-podcast,Not available,The Guardian,All change please: Burnham rips up the Starmer playbook – podcast,Please keep sending your comments and questions to Pippa and Kiran at politicsweeklyuk@theguardian.com
https://www.theguardian.com/australia-news/audio/2026/jul/21/burnham-begins-what-awaits-the-new-british-pm-full-story-podcast,Not available,The Guardian,Burnham begins: what awaits the new British PM? – Full Story podcast,"On Monday, Andy Burnham finally realised his long-held ambition to become prime minister. But what problems can he expect to confront now he’s in No 10?"
https://www.theguardian.com/news/audio/2026/jul/21/burnham-begins-what-awaits-the-new-pm-podcast,Not available,The Guardian,Burnham begins: what awaits the new PM? - podcast,"On Monday, Andy Burnham finally realised his long-held ambition to become prime minister. But what problems can he expect to confront now he’s in No 10?"
https://www.theguardian.com/uk-news/2026/jul/14/uk-covid-families-inquiry-findings-ppe-vip-lane,Tue 14 Jul 2026 15.34 BST,The Guardian,‘Catastrophic failure’: UK Covid families welcome inquiry findings on PPE,"I n the slightly incongruous setting of south London’s splendid Kia Oval cricket stadium, Naomi Fulop gathered her strength to give the assembled British media her response to the damning findings of Heather Hallett’s latest Covid inquiry report."
https://www.theguardian.com/uk-news/2026/jul/12/we-plant-belonging-how-nature-charities-and-asylum-seekers-work-together-in-uk-countryside,Sun 12 Jul 2026 14.00 BST,The Guardian,‘We plant belonging’: how nature charities and asylum seekers work together in UK countryside,"Shielding his eyes from the blinding midday sun, Abdullah, a Sudanese asylum seeker, gazes out at the expanse of green in Tŷ Mawr country park in north Wales."
https://www.theguardian.com/uk-news/2026/jul/11/like-a-sauna-london-tube-travellers-swelter-in-temperatures-higher-than-legal-limit-for-cattle,Sat 11 Jul 2026 09.45 BST,The Guardian,‘Like a sauna’: London tube travellers swelter in temperatures higher than legal limit for cattle,"As the escalator descends below ground at King’s Cross St Pancras station in London , the shift from what was already a hot station entrance to the furnace-like subterranean depths is perceptible."
https://www.theguardian.com/uk-news/2026/jul/09/british-women-accused-us-airman-rape-american-military-trial,Thu 9 Jul 2026 06.00 BST,The Guardian,‘They said: wear angelic white’: British women who accused US airman of rape tell of American military trial,"M inutes after fleeing the home of an American airman, Rebecca called 999 in tears to report that he had raped her. She recalls vomiting at a police station in Suffolk as she described being repeatedly and violently attacked."
https://www.theguardian.com/technology/2026/jul/27/misleading-ai-generated-doctors-public-safety-danger-tiktok,Not available,The Guardian,Misleading AI-generated doctors pose ‘huge danger to public safety’,"Misleading health claims online pose a “huge danger to public safety”, experts have warned, after research has shown that AI-generated doctors are gaining millions of views on TikTok by spreading dubious health advice."
https://www.theguardian.com/society/2026/jul/26/england-north-south-life-expectancy-gap-grows-despite-record-longevity,Sun 26 Jul 2026 18.00 BST,The Guardian,England’s north-south life expectancy gap grows despite record longevity,"The north-south divide in life expectancy in England has grown over the past decade, with people in northern regions facing more illnesses such as heart disease and cancer, but also suicides and deaths related to alcohol and drug misuse."
https://www.theguardian.com/science/2026/jul/26/restricted-eating-hours-may-reduce-cognitive-decline-in-older-age-researchers-find,Sun 26 Jul 2026 14.30 BST,The Guardian,"Restricted eating hours may reduce cognitive decline in older age, researchers find","Confining mealtimes and snacks to a nine-hour window and avoiding food for four hours before bed may help stave off cognitive decline in older age, researchers say."
https://www.theguardian.com/business/2026/jul/26/vodafone-adrian-howe-adrians-law-protect-franchisees,Sun 26 Jul 2026 07.00 BST,The Guardian,Family of former Vodafone manager found drowned call for ‘Adrian’s law’ to protect franchisees,The family of a former mobile phone store manager who was found drowned days before his new Vodafone franchise was to open its doors is pressing the government to introduce a new franchising law in his name.
https://www.theguardian.com/business/2026/jul/27/liberty-london-store-expands-fabrics-section-sewing-boom-craft-classes,Not available,The Guardian,Liberty embraces sewing boom with craft classes as it expands fabrics section,Liberty has more than doubled the size of its fabrics department as it prepares to embrace the social media interest in sewing by hosting crafting classes this autumn.
https://www.theguardian.com/business/2026/jul/26/gary-stevenson-to-quit-youtube-channel-garys-economics,Sun 26 Jul 2026 17.11 BST,The Guardian,"Gary Stevenson to quit YouTube channel, citing health concerns","The City trader turned wealth tax campaigner Gary Stevenson has announced he is quitting the YouTube channel that made his name, citing health concerns."
https://www.theguardian.com/business/2026/jul/26/pubs-extra-sales-world-cup-england-football,Sun 26 Jul 2026 09.00 BST,The Guardian,‘Weekday games were amazing’: pubs toast extra £150m in World Cup sales,"Late opening hours and England’s progress to the semi-final of an expanded World Cup helped provide the best football-related uplift of recent years for pubs, figures suggest."
https://www.theguardian.com/world/2026/jul/25/japan-sanae-takaichi-investment-plan-liz-truss-economy,Sat 25 Jul 2026 13.00 BST,The Guardian,Can Japan avoid a Liz Truss-style shock as its PM embarks on a giant spending spree?,International investors are asking where Japan’s prime minister will find the ¥370tn (£1.7tn) of extra cash that she wants to invest in 17 industrial sectors by 2040.
https://www.theguardian.com/business/2026/jul/25/new-north-sea-oil-drilling-rosebank-faces-delay-after-gear-dropped-into-sea,Sat 25 Jul 2026 17.00 BST,The Guardian,New North Sea oil drilling faces delay after gear accidentally dropped in sea,"Production at Britain’s biggest undeveloped oil and gasfield could be delayed for months after equipment from a rig was accidentally dropped in the North Sea, the Guardian can reveal."
https://www.theguardian.com/environment/2026/jul/25/almost-75-percent-england-riverbanks-off-limits-to-public,Sat 25 Jul 2026 08.00 BST,The Guardian,"Almost 75% of England’s riverbanks ‘off limits’ to public, figures show","Almost three-quarters of riverbanks in England have no public access, according to data released by the Right to Roam campaign."
https://www.theguardian.com/uk-news/2026/jul/24/parts-of-england-under-heat-alert-with-30c-possible,Fri 24 Jul 2026 17.52 BST,The Guardian,Parts of England under heat alert with 30C temperatures possible,"Heat alerts are in place across parts of England , with possible highs of 30C (86F) and officials saying temperatures are likely to have an impact on health and wellbeing."
https://www.theguardian.com/environment/2026/jul/24/replacing-gas-stove-can-help-asthmatics-as-much-as-some-drugs-us-experts-find,Not available,The Guardian,"Replacing gas stove can help asthmatics as much as some drugs, US experts find",A US study has found a 70% drop in hospital admissions and days off from work or school when people with poorly controlled asthma had their gas stove and hob replaced with electric.
https://www.theguardian.com/music/2026/jul/27/charli-xcx-portrait-added-to-national-portrait-gallery-collection,Mon 27 Jul 2026 11.46 BST,The Guardian,Charli xcx portrait added to National Portrait Gallery collection,"A portrait of Charli xcx has been added to the National Portrait Gallery’s collection, in the week that she hopes for a No 1 chart position for her new album Music, Fashion, Film."
https://www.theguardian.com/film/2026/jul/26/industry-star-david-jonsson-to-play-black-panther-in-marvel-sequel,Sun 26 Jul 2026 18.27 BST,The Guardian,Industry star David Jonsson to play Black Panther in Marvel sequel,"The British actor David Jonsson has been unveiled as the new Black Panther by the film’s director, Ryan Coogler."
https://www.theguardian.com/artanddesign/2026/jul/26/va-workers-hold-ballot-to-strike-over-pay-and-heatwave-conditions,Sun 26 Jul 2026 15.53 BST,The Guardian,V&A workers hold ballot to strike over pay and heatwave conditions,Workers at one of the world’s leading art and design museums are balloting for “heatwave” strike action.
https://www.theguardian.com/science/2026/jul/24/alan-turing-short-story,Not available,The Guardian,"Racy short story by Alan Turing offers glimpse of ‘playful, funny, cheeky’ side","When people think of Alan Turing , they might imagine he was arrogant, isolated, humourless, tortured. A better way of remembering the father of modern computing would be, an academic argues, as “playful, funny, cheeky, literary, and someone who really liked sex”."
https://www.theguardian.com/business/2026/jul/26/burnham-bounce-risks-deflating-unless-focus-remains-on-struggling-households,Sun 26 Jul 2026 12.34 BST,The Guardian,Not available,"A “Burnham bounce” , sunshine and a strong World Cup run for the England men’s football team. Could this be a turnaround moment for Britain’s struggling consumer economy or yet another false start for the UK’s spluttering growth engine?"
https://www.theguardian.com/commentisfree/2026/jul/26/strait-of-hormuz-north-sea-global-maritime-war-oil-price,Sun 26 Jul 2026 12.09 BST,The Guardian,Not available,"T he US military campaign to protect merchant shipping from Iranian attacks by asserting direct maritime control in the strait of Hormuz is not an idea unique to Donald Trump’s administration. Almost exactly 200 years ago, in the period 1825-27, a powerful US naval squadron led by Commodore John Rodgers was sent to the Mediterranean to defend American ships from the depredations of Greek corsairs and pirates."
